Year_Month,Year,Month,Site,Type,Easting,Northing,Longitude,Latitude,NO2_NA_no,NO2,PM10_NA_no,PM10,PM25_NA_no,PM25,NO2_modelled,PM10_modelled,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,Temp_Trend,logNO2,logPM10,logPM25,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10
2016-06,2016,6,Edinburgh Nicolson Street,Roadside,326150,673046,-3.18399083215526,55.9447585532934,30,,30,,30,,22.07976,11.02488,6.58188,81.9349772140919,1013.63927859779,74.5229041589557,4.04849643776401,169.911357490701,13.6923103852961,0.58214496,Large Urban Areas,6,,,,train9,train10,train8,train5,train1,train7,train1,train5,train3,train7
2016-06,2016,6,Edinburgh Queen Street,Roadside,324825.48,674079.54,-3.20548102803255,55.9538370000882,0,16.29,0,13.0033333333333,30,,21.32914,11.30533,6.816098,82.0728201241822,1013.63898541713,70.1186077556693,3.94280757111896,172.687903353176,13.7248504353852,0.47558192,Rural Areas,6,2.79055142261395,2.56520573485046,,,,,,,,,,,
2016-06,2016,6,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,-3.30324992800983,55.9604969743127,30,,30,,30,,15.46728,11.37644,6.640375,82.8187071212707,1013.63140359539,87.7580869344397,3.5797081276043,169.261943993406,13.4377161850191,0.72492848,Rural Areas,6,,,,train6,train9,train6,train5,test,test,train1,train4,train9,train9
2016-06,2016,6,Edinburgh Salamander St,Roadside,327613.24,676342.55,-3.16145503502819,55.9745939871526,7,16.104347826087,1,17.7758620689655,30,,16.93968,11.93011,6.629832,84.6036738655031,1013.64794386651,70.1146025442953,4.45753514575669,179.654113689788,13.4174979768596,0.419051,Rural Areas,6,2.77908928684287,2.87784147347054,,train7,test,train8,train10,train6,train7,test,test,train5,train1
2016-06,2016,6,Edinburgh St John's Road,Kerbside,320079.88,672902.79,-3.28111091943427,55.9425000011324,0,42.2033333333333,30,,30,,17.72256,11.24137,6.725598,81.3752143854378,1013.6271899353,87.556766501958,3.37594215138282,165.188424477475,13.7747363404095,0.63285232,Rural Areas,6,3.74249920686405,,,train2,train8,train3,test,train2,train1,train4,train6,test,train5
2016-06,2016,6,Edinburgh St Leonards,Rest,326264.3,673136.49,-3.18218598042803,55.9455889818648,4,12.8576923076923,4,12.1576923076923,5,6.932,22.07976,11.02488,6.58188,81.9349772140919,1013.63927859779,74.5229041589557,4.04849643776401,169.911357490701,13.6923103852961,0.58214496,Rural Areas,6,2.55394225540457,2.49796208120009,1.93614837185336,train10,train5,train1,train6,test,train1,train4,train7,train3,train2
2016-06,2016,6,Edinburgh Tower Street,Roadside,327459.8,676530.8,-3.16396387872019,55.9762618204437,30,,30,,30,,16.93968,11.93011,6.629832,84.6036738655031,1013.64794386651,70.1146025442953,4.45753514575669,179.654113689788,13.4174979768596,0.419051,Rural Areas,6,,,,train4,train5,train5,train3,train4,test,train6,train3,train10,train3
2016-06,2016,6,Eskdalemuir,Rest,323550.97,603021.74,-3.20611097134805,55.3153099678601,0,1.53666666666667,30,,30,,2.191195,7.922523,5.111669,85.2780556911541,1013.90301200483,94.5653387671649,3.4023750092726,146.776093103853,12.9260396512999,0.8289624,Rural Areas,6,0.429615568340448,,,,,,,,,,,,
2016-06,2016,6,Falkirk Banknock,Roadside,277247,679027,-3.96928907249427,55.9884560588159,30,,1,10.2689655172414,0,5.27,9.536539,9.244809,5.47563,83.0407225739762,1013.7025806832,70.758121244003,3.69203422600185,143.21532667823,13.7352168508197,0.81070888,Rural Areas,6,,2.32912629026343,1.66203036255327,train10,train6,train5,test,train1,train8,train1,train6,test,train6
2016-06,2016,6,Falkirk Graham's Road,Roadside,288822,680241,-3.78435258601477,56.0021815656766,30,,0,15.9233333333333,30,,15.57374,10.4761,6.359032,81.9757960811352,1013.70006272106,56.6776809061395,3.52872148666083,146.239939130774,14.0251374680139,0.48727372,Rural Areas,6,,2.76778553873376,,,,,,,,,,,
2016-06,2016,6,Falkirk Grangemouth MC,Rest,292818.05,682006.92,-3.72101303054837,56.0189509529239,0,14.77,2,15.0928571428571,30,,11.36934,10.3494,5.952175,81.7110701139491,1013.70804640586,58.0825263285625,3.58919394063186,147.681101329587,14.5910169288091,0.4311762,Rural Areas,6,2.69259809654329,2.71422159500675,,test,train3,train1,test,test,train3,test,train3,train3,train2
2016-06,2016,6,Falkirk Grangemouth Zetland Park,Industrial,292969,681106,-3.71823332371666,56.0108938979213,30,,30,,30,,13.75479,10.41857,6.110483,81.5909011206015,1013.70015311316,58.3925307699696,3.61057171583766,148.082803302062,14.5993715686867,0.52103676,Rural Areas,6,,,,,,,,,,,,,
2016-06,2016,6,Falkirk Haggs,Roadside,278977,679271,-3.94168536320829,55.9910867667485,0,26.2333333333333,1,16.2620689655172,30,,14.65693,11.06707,6.076895,82.9400856965894,1013.70286649415,71.3490942233873,3.60117368423071,143.51789371379,13.8383366363349,0.77467064,Other Urban Areas,6,3.26703086675525,2.78883533867674,,train3,test,train7,train6,train1,train1,train4,train9,train6,train4
2016-06,2016,6,Falkirk Hope St,Roadside,288688.39,680219.33,-3.78648491012817,56.0019559499129,0,17.8766666666667,30,,30,,15.57374,10.4761,6.359032,81.9757960811352,1013.70006272106,56.6776809061395,3.52872148666083,146.239939130774,14.0251374680139,0.48727372,Rural Areas,6,2.88349632432672,,,,,,,,,,,,
2016-06,2016,6,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,-3.7890215283062,56.0135723366774,0,18.89,30,,30,,14.38369,10.53836,6.426398,82.0428901145928,1013.70720307445,56.6780731043361,3.50437585495917,146.257260577701,13.9974021278697,0.61513064,Other Urban Areas,6,2.93863268151342,,,,,,,,,,,,
2016-06,2016,6,Falkirk West Bridge Street,Roadside,288457,680064,-3.79012875089431,56.00050724594,3,39.1185185185185,0,17.9333333333333,30,,15.57374,10.4761,6.359032,81.9757960811352,1013.70006272106,56.6776809061395,3.52872148666083,146.239939130774,14.0251374680139,0.48727372,Other Urban Areas,6,3.6665959742685,2.88666117849963,,train7,train9,test,test,train3,train3,test,train1,train8,train6
2016-06,2016,6,Fife Cupar,Roadside,337369.34,714578.52,-3.01416702916404,56.3194440064995,0,28.3033333333333,0,14.2366666666667,30,,7.778882,10.49256,6.004348,82.9642324822429,1013.77549567179,85.2214114872668,2.97764528498129,143.728608897625,13.0753952532879,0.63968744,Rural Areas,6,3.34297958334316,2.65582079618527,,train2,train7,train9,train8,train5,train9,train5,train2,train7,train6
2016-06,2016,6,Fife Dunfermline,Roadside,309924.49,687724.72,-3.44862005238705,56.0738300296005,2,17.2357142857143,18,16.3083333333333,30,,13.12197,10.66972,6.090469,83.0067464424933,1013.6875658109,82.5860077744758,4.40825931619751,143.399707903643,13.1276441394412,0.63548272,Rural Areas,6,2.84698364301573,2.79167622461403,,train7,test,train10,train8,train4,train3,test,train8,train5,test
2016-06,2016,6,Fife Kirkcaldy,Roadside,329143.57,692986.35,-3.14134700927442,56.1243309611715,0,10.2133333333333,0,9.2,0,5.12666666666667,9.710244,8.896281,5.402284,85.2892754877327,1013.72160048354,73.9162570902066,4.71548642235904,156.661977634281,13.0877067644807,0.48399728,Rural Areas,6,2.32369405620428,2.21920348405499,1.63445567540939,train1,train7,train4,train4,train8,train1,train7,train8,test,train8
2016-06,2016,6,Fife Rosyth,Roadside,311770.51,683501.59,-3.41758206494019,56.0362429643059,0,17.6133333333333,0,7.78666666666667,0,4.33333333333333,15.33473,11.20072,6.564666,83.2730614788714,1013.66179155116,79.8076388262079,4.12472576728946,160.89271081506,13.6369733726741,0.63582668,Rural Areas,6,2.86865619098602,2.05241286929192,1.46633706879343,train1,train8,train8,train7,train5,test,test,train9,train2,train3
2016-06,2016,6,Fort William,Rest,210849.73,774418.72,-5.10110194584552,56.8226599800725,9,4.95238095238095,30,,30,,3.747717,7.393681,4.461241,79.7806222229163,1014.10086653516,77.5846190631802,1.76940748713182,127.490921736688,14.6122488586018,0.6444092,Rural Areas,6,1.59986846141795,,,,,,,,,,,,
2016-06,2016,6,Glasgow Abercromby Street,Roadside,260421.31,664179.65,-4.2311110483339,55.8505560124129,30,,14,11.60625,30,,21.73979,10.89931,6.509803,78.817818259548,1013.58020989069,40.8233894363078,2.82032763061966,143.632518395862,15.2312423660565,0.52483732,Rural Areas,6,,2.45154374611888,,,,,,,,,,,
2016-06,2016,6,Glasgow Anderston,Rest,257940.81,665497.95,-4.27138899363598,55.8616669911277,1,17.8,30,,30,,28.29642,12.54195,6.908516,78.9695125473802,1013.56132061305,48.8407464344888,2.95876043675327,143.831397340042,15.2815426866358,0.27458568,Rural Areas,6,2.87919845729804,,,train2,train3,train10,test,train5,train6,train3,train7,train9,train5
2016-06,2016,6,Glasgow Broomhill,Roadside,255030.58,667194.37,-4.31875395176259,55.8760300088875,30,,9,12.252380952381,30,,17.80051,10.13996,6.232283,79.2734963662821,1013.54992562677,58.4918826691024,3.08275901447695,143.568491486687,15.0096587635392,0.56085336,Rural Areas,6,,2.50572028156428,,train5,train10,train8,train6,test,train4,test,train7,test,train9
2016-06,2016,6,Glasgow Burgher St,Roadside,262549.48,664168.91,-4.19713991159303,55.8510710231539,24,25.4666666666667,30,,30,,17.21428,10.19723,6.201643,79.0752525202062,1013.59089810744,38.4132677770562,2.83202818294744,143.353717397219,15.0957545919623,0.54669756,Rural Areas,6,3.23737040750437,,,,,,,,,,,,
2016-06,2016,6,Glasgow Byres Road,Roadside,256526.91,666936.95,-4.29472201485973,55.874167004235,1,26.3137931034483,4,8.95,30,,21.67176,10.25663,6.174359,79.2509735267422,1013.55650765163,53.619220681732,3.00943578125312,143.898742515176,15.1502675342899,0.59229656,Rural Areas,6,3.27009325430911,2.19165353228676,,test,train3,train9,train8,train9,train10,train7,train1,train4,train3
2016-06,2016,6,Glasgow Dumbarton Road,Roadside,255030,666608,-4.31844934954589,55.8707656973023,0,34.9233333333333,0,14.9666666666667,30,,22.02779,10.69954,6.379338,79.246684163904,1013.54425110085,56.5030378387056,2.95066035083813,144.277744560821,15.1317696245646,0.61432512,Large Urban Areas,6,3.55315518269676,2.7058255060801,,train6,train3,train9,train3,train2,train1,train9,train5,test,train7
2016-06,2016,6,Glasgow Great Western Road,Roadside,258007,666651,-4.27093662535721,55.8720383630784,0,19.11,30,,30,,27.48459,12.29878,6.844817,79.2475719088885,1013.57685773963,50.0513282342313,3.03486697255523,143.309811645137,15.1568681078234,0.45142412,Large Urban Areas,6,2.95021175825218,,,,,,,,,,,,
2016-06,2016,6,Glasgow High Street,Roadside,260014.1,665348.9,-4.23821368020907,55.8609355119728,8,21.2681818181818,2,12.925,0,8.26666666666667,27.48627,12.08232,6.826867,78.9886719885755,1013.58662667701,43.5374387540437,3.04811812769921,142.917195280709,15.0523266911999,0.34998804,Large Urban Areas,6,3.05721214451386,2.55916342039449,2.11223136450283,test,train2,test,train1,train9,train2,train2,train9,train6,train2
2016-06,2016,6,Glasgow Kerbside,Kerbside,258713.92,665194.51,-4.25888892204332,55.8591700098956,0,68.5033333333333,30,,30,,31.71115,11.73638,6.829536,78.9481724243408,1013.57100485858,47.0334446091146,3.03823551497469,143.36481193272,15.1779174168819,0.4185872,Rural Areas,6,4.22688240588472,,,train3,test,train4,train2,train10,train9,train2,train6,test,train1
2016-06,2016,6,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,-4.27076794202456,55.8362560351265,30,,12,11.4666666666667,30,,18.30284,10.08283,6.141131,79.1775707041103,1013.53950412444,46.0246117547486,2.77365599846353,145.021510909254,14.8526462168911,0.51351936,Rural Areas,6,,2.43944427571124,,train7,train9,test,train2,train6,train4,train1,train7,train1,train5
2016-06,2016,6,Glasgow Townhead,Rest,259692.6,665899.13,-4.24363094007994,55.8657819772459,0,16.5133333333333,0,13.2333333333333,0,7.13666666666667,25.42956,10.5857,6.348083,79.0006567237598,1013.57946041532,45.289316169604,3.01059149412948,143.233644592687,15.1473752428497,0.34998804,Rural Areas,6,2.8041681353931,2.58273889902504,1.96524581393348,train5,train8,train7,train3,train6,train7,test,train5,train10,test
2016-06,2016,6,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,-4.35496793220011,55.7941200352022,7,6.72608695652174,30,,30,,9.787962,8.898339,5.479627,81.8816196409157,1013.45317766571,62.7796103009281,2.65481195150328,148.050721447068,14.352870570669,0.71519368,Rural Areas,6,1.90599354164987,,,train3,test,train4,train1,train4,test,test,test,train9,train7
2016-06,2016,6,Grangemouth,Industrial,293829.88,681020.65,-3.70439894426891,56.0103189492808,1,10.5551724137931,1,12.9413793103448,1,6.06551724137931,16.20508,10.28637,6.357592,81.911270407896,1013.69825465092,58.0180456453887,3.6328561919822,149.030457124642,14.5450006381242,0.48480048,Rural Areas,6,2.35661601596489,2.5604298761545,1.80261982175704,train8,train4,train6,train1,train3,train6,train1,train1,test,train4
2016-06,2016,6,Grangemouth Moray,Rest,293436.55,681344.72,-3.71083292179935,56.0131419839741,2,15.9714285714286,30,,30,,16.20508,10.28637,6.357592,81.911270407896,1013.69825465092,58.0180456453887,3.6328561919822,149.030457124642,14.5450006381242,0.48480048,Rural Areas,6,2.77080141166569,,,,,,,,,,,,
2016-06,2016,6,Inverclyde Greenock A8,Roadside,229331.5,675714.7,-4.7344209701025,55.9440786625526,0,29.6233333333333,1,11.1862068965517,1,6,11.61316,8.545309,5.226347,80.2396754986922,1013.59271589508,67.3912781232395,3.44502709679587,150.237735098301,14.8014072389998,0.57544448,Other Urban Areas,6,3.38856233908227,2.41468149225478,1.79175946922806,train7,train1,train10,test,train8,train10,train2,train5,train5,test
2016-06,2016,6,Inverness,Roadside,265708.85,845668.85,-4.24145100730059,57.4813079512944,0,14.28,30,,30,,6.714163,8.322395,4.987269,78.4072987537062,1013.85149173294,52.2624625457131,2.97976057904229,135.010270292248,13.7172280934359,0.51027736,Rural Areas,6,2.65885995691144,,,train6,train1,train7,test,train8,train1,test,train2,train8,train9
2016-06,2016,6,Inverness Academy Street,Roadside,266653,845439,-4.22559191093509,57.4795236161403,30,,30,,30,,10.37614,8.294503,4.960936,78.3442387392938,1013.85120024036,50.943820775801,2.92984462657171,134.39255796418,13.7539552493648,0.47072336,Other Urban Areas,6,,,,,,,,,,,,,
2016-06,2016,6,Inverness Academy Street 1st Floor,Roadside,266653.2,845439.2,-4.22558868746403,57.4795254701237,30,,30,,30,,10.37614,8.294503,4.960936,78.3442387392938,1013.85120024036,50.943820775801,2.92984462657171,134.39255796418,13.7539552493648,0.47072336,Other Urban Areas,6,,,,,,,,,,,,,
2016-06,2016,6,Lerwick,Rest,445350.77,1139689.93,-1.18531891717235,60.139220025328,0,5.25,30,,30,,7.818168,6.285021,3.553609,83.7291518731435,1014.47998613348,48.0991091780432,7.11861153374181,226.544307653849,10.6953888108727,0.76342496,Rural Areas,6,1.65822807660353,,,,,,,,,,,,
2016-06,2016,6,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,-3.96107247838699,55.8700007574826,30,,30,,30,,14.48277,10.45659,6.307819,82.1150013648628,1013.60485285149,56.7488306875211,4.21184265353795,142.121788886481,13.4246709082588,0.59375316,Other Urban Areas,6,,,,,,,,,,,,,
2016-06,2016,6,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,-3.94734605029351,55.8458099782293,0,18.3,7,13.9434782608696,30,,12.20694,10.72488,6.159377,82.1723361455694,1013.58724283381,53.8406385946588,4.01880765936689,142.440040823869,13.6511492866428,0.67186672,Rural Areas,6,2.90690105984738,2.63501189076996,,test,train1,train8,train10,train7,train3,train6,test,train8,test
2016-06,2016,6,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,-4.02996816586411,55.863521736224,30,,30,,30,,16.97923,10.09044,6.251932,81.4746081510335,1013.60698461307,57.65989054617,3.7464051656495,142.095588509962,13.8020585371308,0.59570976,Other Urban Areas,6,,,,,,,,,,,,,
2016-06,2016,6,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,-4.01944394482992,55.8519439619715,30,,30,,30,,17.69104,11.09413,6.609863,80.6639175266766,1013.59306400875,50.5916608751026,3.62214040257828,141.752392097296,14.0078561286795,0.50699796,Rural Areas,6,,,,train1,train10,train1,train1,train10,train2,train3,train8,train2,train1
2016-06,2016,6,N Lanarkshire Croy,Roadside,272770.4,675740.3,-4.03944397619911,55.9577780374376,0,14.8933333333333,0,16.29,30,,11.95169,9.241319,5.591946,82.5656930678842,1013.67186780579,75.3969807152479,3.7101173043852,141.13863720899,14.063513011491,0.7098816,Other Urban Areas,6,2.70091368553289,2.79055142261395,,train9,test,train3,train3,train4,train2,train4,train7,train10,test
2016-06,2016,6,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,-4.03741322631301,55.8435832458591,0,17.2266666666667,0,11.5466666666667,30,,17.00101,10.8661,6.658315,80.7765511591054,1013.59349768565,48.5936031967042,3.48138354195081,142.204648081931,14.0855072883827,0.57256316,Other Urban Areas,6,2.84645857080624,2.44639679502613,,train9,train4,test,test,train9,train9,train4,test,train1,train6
2016-06,2016,6,N Lanarkshire Moodiesburn,Roadside,269929,670386,-4.08234036314834,55.9089413835245,14,17.95625,0,19.55,30,,15.28426,10.19931,6.128171,82.8261837823726,1013.63803904329,61.3861373656805,3.64963590839666,141.358524101205,13.8620020774191,0.74261256,Other Urban Areas,6,2.88793824374546,2.97297528643138,,,,,,,,,,,
2016-06,2016,6,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,-3.98638895246412,55.7883330261231,30,,1,13.8241379310345,30,,21.31661,11.20603,6.850164,81.2592321540145,1013.55024523645,44.9339223357128,3.13812989009236,142.82590378525,14.0115336780467,0.50615208,Rural Areas,6,,2.62641618966199,,train2,train10,train5,train3,test,train5,train9,train1,train1,train7
2016-06,2016,6,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,-3.98447955969198,55.7825997179788,30,,30,,30,,21.31661,11.20603,6.850164,81.2592321540145,1013.55024523645,44.9339223357128,3.13812989009236,142.82590378525,14.0115336780467,0.50430868,Large Urban Areas,6,,,,train8,test,train3,train4,train7,train5,test,train10,test,train4
2016-06,2016,6,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,-3.98179000770633,55.7834319970235,30,,30,,30,,21.31661,11.20603,6.850164,81.2592321540145,1013.55024523645,44.9339223357128,3.13812989009236,142.82590378525,14.0115336780467,0.50430868,Rural Areas,6,,,,train10,train8,train9,train7,train10,train4,train3,test,train8,train1
2016-06,2016,6,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,-4.02322312793907,55.8435227189454,0,17.4733333333333,0,12.1633333333333,30,,21.39296,12.46955,6.940497,80.5101723996595,1013.5869179651,47.4841146798705,3.41218625737129,142.098529022695,14.2070022550503,0.59457088,Other Urban Areas,6,2.86067590922715,2.49842596178025,,train9,train1,train2,train7,train3,train3,train8,test,train1,test
